"ARS-Land","ARS-RB","ARS-Kreis","ARS-VB","ARS-Gem","Gemeindename","Postleitzahl","Laengengrad","Breitengrad","﻿NinaAPICode","Bundesland"
3,2,52,4,4,"Coppenbrügge, Flecken",31863,"9.550116","52.117614",32520000000,"NI"
3,2,52,5,5,"Emmerthal",31860,"9.376592","52.049405",32520000000,"NI"
3,2,52,6,6,"Hameln, Stadt",31785,"9.356316","52.104402",32520000000,"NI"
3,2,52,7,7,"Hessisch Oldendorf, Stadt",31840,"9.252506","52.168347",32520000000,"NI"
3,2,52,8,8,"Salzhemmendorf, Flecken",31020,"9.589601","52.066226",32520000000,"NI"
3,2,54,2,2,"Alfeld (Leine), Stadt",31061,"9.825738","51.987221",32540000000,"NI"
3,2,54,3,3,"Algermissen",31191,"9.970613","52.253687",32540000000,"NI"
3,2,54,5,5,"Bad Salzdetfurth, Stadt",31162,"10.007627","52.063403",32540000000,"NI"
3,2,54,8,8,"Bockenem, Stadt",31167,"10.128926","52.009625",32540000000,"NI"
3,2,54,11,11,"Diekholzen",31199,"9.918044","52.09459",32540000000,"NI"
3,2,54,14,14,"Elze, Stadt",31008,"9.735897","52.121655",32540000000,"NI"
3,2,54,17,17,"Giesen",31180,"9.892277","52.195149",32540000000,"NI"
3,2,54,20,20,"Harsum",31177,"9.964458","52.21046",32540000000,"NI"
3,2,54,21,21,"Hildesheim, Stadt",31134,"9.948181","52.150623",32540000000,"NI"
3,2,54,22,22,"Holle",31188,"10.16074","52.087422",32540000000,"NI"
3,2,54,26,26,"Nordstemmen",31171,"9.782956","52.160076",32540000000,"NI"
3,2,54,28,28,"Sarstedt, Stadt",31157,"9.855848","52.234449",32540000000,"NI"
3,2,54,29,29,"Schellerten",31174,"10.10173","52.187719",32540000000,"NI"
3,2,54,32,32,"Söhlde",31185,"10.232297","52.189449",32540000000,"NI"
3,2,54,42,42,"Freden (Leine)",31084,"9.89314","51.928153",32540000000,"NI"
3,2,54,44,44,"Lamspringe",31195,"10.008627","51.957723",32540000000,"NI"
3,2,54,45,45,"Sibbesse",31079,"9.902564","52.054729",32540000000,"NI"
3,2,54,5406,13,"Eime, Flecken",31036,"9.724253","52.077171",32545000000,"NI"
3,2,54,5406,41,"Duingen, Flecken",31089,"9.699208","52.005816",32545000000,"NI"
3,2,54,5406,43,"Gronau (Leine), Stadt",31028,"9.774244","52.084178",32545000000,"NI"
3,2,55,8,8,"Delligsen, Flecken",31073,"9.798914","51.942963",32550000000,"NI"
3,2,55,23,23,"Holzminden, Stadt",37603,"9.447159","51.828764",32550000000,"NI"
3,2,55,5401,2,"Bevern, Flecken",37639,"9.494465","51.857475",32555000000,"NI"
3,2,55,5401,15,"Golmbach",37640,"9.545419","51.900375",32555000000,"NI"
3,2,55,5401,21,"Holenberg",37642,"9.584829","51.909735",32555000000,"NI"
3,2,55,5401,30,"Negenborn",37643,"9.567476","51.890628",32555000000,"NI"
3,2,55,5403,4,"Boffzen",37691,"9.394051","51.750619",32555000000,"NI"
3,2,55,5403,9,"Derental",37691,"9.429724","51.694959",32555000000,"NI"
3,2,55,5403,14,"Fürstenberg",37699,"9.399382","51.731487",32555000000,"NI"
3,2,55,5403,26,"Lauenförde, Flecken",37697,"9.386537","51.660524",32555000000,"NI"
3,2,55,5408,3,"Bodenwerder, Münchhausenstadt",37619,"9.515591","51.977346",32555000000,"NI"
3,2,55,5408,5,"Brevörde",37647,"9.427301","51.912233",32555000000,"NI"
3,2,55,5408,16,"Halle",37620,"9.563019","51.991248",32555000000,"NI"
3,2,55,5408,17,"Hehlen",37619,"9.470187","51.984688",32555000000,"NI"
3,2,55,5408,19,"Heinsen",37649,"9.434358","51.883855",32555000000,"NI"
3,2,55,5408,20,"Heyen",37619,"9.504859","52.008111",32555000000,"NI"
3,2,55,5408,25,"Kirchbrak",37619,"9.57338","51.965529",32555000000,"NI"
3,2,55,5408,31,"Ottenstein, Flecken",31868,"9.408921","51.946485",32555000000,"NI"
3,2,55,5408,32,"Pegestorf",37619,"9.49702","51.926812",32555000000,"NI"
3,2,55,5408,33,"Polle, Flecken",37647,"9.406883","51.898705",32555000000,"NI"
3,2,55,5408,35,"Vahlbruch",37647,"9.341323","51.921521",32555000000,"NI"
3,2,55,5409,1,"Arholzen",37627,"9.569322","51.866505",32555000000,"NI"
3,2,55,5409,7,"Deensen",37627,"9.590468","51.862702",32555000000,"NI"
3,2,55,5409,10,"Dielmissen",37633,"9.607235","51.971155",32555000000,"NI"
3,2,55,5409,12,"Eimen",37632,"9.778045","51.875883",32555000000,"NI"
3,2,55,5409,13,"Eschershausen, Stadt",37632,"9.633947","51.929678",32555000000,"NI"
3,2,55,5409,18,"Heinade",37627,"9.632864","51.839233",32555000000,"NI"
3,2,55,5409,22,"Holzen",37632,"9.666365","51.933805",32555000000,"NI"
3,2,55,5409,27,"Lenne",37627,"9.682356","51.891069",32555000000,"NI"
3,2,55,5409,28,"Lüerdissen",37635,"9.626461","51.951455",32555000000,"NI"
3,2,55,5409,34,"Stadtoldendorf, Stadt",37627,"9.622765","51.882484",32555000000,"NI"
3,2,55,5409,36,"Wangelnstedt",37627,"9.687795","51.87064",32555000000,"NI"
3,2,56,22,22,"Nienburg (Weser), Stadt",31582,"9.211648","52.640859",32560000000,"NI"
3,2,56,25,25,"Rehburg-Loccum, Stadt",31547,"9.225712","52.470153",32560000000,"NI"
3,2,56,30,30,"Steyerberg, Flecken",31595,"9.026193","52.56739",32560000000,"NI"
3,2,56,5402,5,"Drakenburg, Flecken",31623,"9.210548","52.68737",32565000000,"NI"
3,2,56,5402,11,"Haßbergen",31626,"9.230031","52.73085",32565000000,"NI"
3,2,56,5402,12,"Heemsen",31622,"9.262984","52.704419",32565000000,"NI"
3,2,56,5402,27,"Rohrsen",31627,"9.232437","52.709796",32565000000,"NI"
3,2,56,5407,20,"Linsburg",31636,"9.303647","52.593547",32565000000,"NI"
3,2,56,5407,26,"Rodewald",31637,"9.482895","52.662673",32565000000,"NI"
3,2,56,5407,29,"Steimbke",31634,"9.390322","52.655474",32565000000,"NI"
3,2,56,5407,31,"Stöckse",31638,"9.341552","52.641122",32565000000,"NI"
3,2,56,5408,4,"Diepenau, Flecken",31603,"8.732764","52.421591",32565000000,"NI"
3,2,56,5408,24,"Raddestorf",31604,"8.961702","52.455222",32565000000,"NI"
3,2,56,5408,33,"Uchte, Flecken",31600,"8.907246","52.499408",32565000000,"NI"
3,2,56,5408,34,"Warmsen",31606,"8.848914","52.456444",32565000000,"NI"
3,2,56,5409,3,"Bücken, Flecken",27333,"9.134546","52.780054",32565000000,"NI"
3,2,56,5409,7,"Eystrup",27324,"9.212755","52.779255",32565000000,"NI"
3,2,56,5409,8,"Gandesbergen",27324,"9.223013","52.760767",32565000000,"NI"
3,2,56,5409,9,"Hämelhausen",27324,"9.277964","52.780784",32565000000,"NI"
3,2,56,5409,10,"Hassel (Weser)",27324,"9.205763","52.802471",32565000000,"NI"
3,2,56,5409,13,"Hilgermissen",27318,"9.149399","52.844913",32565000000,"NI"
3,2,56,5409,14,"Hoya, Stadt",27318,"9.135517","52.805855",32565000000,"NI"
3,2,56,5409,15,"Hoyerhagen",27318,"9.08566","52.829149",32565000000,"NI"
3,2,56,5409,28,"Schweringen",27333,"9.181245","52.747532",32565000000,"NI"
3,2,56,5409,35,"Warpe",27333,"9.104535","52.740808",32565000000,"NI"
3,2,56,5410,6,"Estorf",31629,"9.141689","52.588451",32565000000,"NI"
3,2,56,5410,16,"Husum",31632,"9.252157","52.565208",32565000000,"NI"
3,2,56,5410,17,"Landesbergen",31628,"9.119921","52.55829",32565000000,"NI"
3,2,56,5410,18,"Leese",31633,"9.11604","52.505729",32565000000,"NI"
3,2,56,5410,32,"Stolzenau",31592,"9.07761","52.510921",32565000000,"NI"
3,2,56,5411,1,"Balge",31609,"9.184785","52.718245",32565000000,"NI"
3,2,56,5411,2,"Binnen",31619,"9.135239","52.618382",32565000000,"NI"
3,2,56,5411,19,"Liebenau, Flecken",31618,"9.095856","52.603837",32565000000,"NI"
3,2,56,5411,21,"Marklohe",31608,"9.156531","52.668633",32565000000,"NI"
3,2,56,5411,23,"Pennigsehl",31621,"9.026812","52.642381",32565000000,"NI"
3,2,56,5411,36,"Wietzen",31613,"9.082455","52.71264",32565000000,"NI"
3,2,57,3,3,"Auetal",31749,"9.232853","52.234338",32570000000,"NI"
3,2,57,9,9,"Bückeburg, Stadt",31675,"9.050444","52.260372",32570000000,"NI"
3,2,57,28,28,"Obernkirchen, Stadt",31683,"9.130876","52.270718",32570000000,"NI"
3,2,57,31,31,"Rinteln, Stadt",31737,"9.079841","52.186989",32570000000,"NI"
3,2,57,35,35,"Stadthagen, Stadt",31655,"9.205815","52.323705",32570000000,"NI"
3,2,57,5401,1,"Ahnsen",31708,"9.101227","52.254661",32575000000,"NI"
3,2,57,5401,5,"Bad Eilsen",31707,"9.105939","52.2407",32575000000,"NI"
3,2,57,5401,8,"Buchholz",31710,"9.118945","52.225073",32575000000,"NI"
3,2,57,5401,12,"Heeßen",31707,"9.105587","52.23215",32575000000,"NI"
3,2,57,5401,22,"Luhden",31711,"9.092095","52.226019",32575000000,"NI"
3,2,57,5402,7,"Beckedorf",31699,"9.313716","52.342837",32575000000,"NI"
3,2,57,5402,15,"Heuerßen",31700,"9.277037","52.329615",32575000000,"NI"
3,2,57,5402,20,"Lindhorst",31698,"9.284344","52.358059",32575000000,"NI"
3,2,57,5402,21,"Lüdersfeld",31702,"9.252911","52.358924",32575000000,"NI"
3,2,57,5403,6,"Bad Nenndorf, Stadt",31542,"9.374996","52.339433",32575000000,"NI"
3,2,57,5403,11,"Haste",31559,"9.39349","52.381033",32575000000,"NI"
3,2,57,5403,16,"Hohnhorst",31559,"9.371285","52.368567",32575000000,"NI"
3,2,57,5403,36,"Suthfeld",31555,"9.388337","52.364383",32575000000,"NI"
3,2,57,5404,19,"Lauenhagen",31714,"9.208019","52.356164",32575000000,"NI"
3,2,57,5404,23,"Meerbeck",31715,"9.14462","52.342306",32575000000,"NI"
3,2,57,5404,25,"Niedernwöhren",31712,"9.147705","52.352046",32575000000,"NI"
3,2,57,5404,27,"Nordsehl",31717,"9.18224","52.357575",32575000000,"NI"
3,2,57,5404,30,"Pollhagen",31718,"9.18941","52.383784",32575000000,"NI"
3,2,57,5404,37,"Wiedensahl, Flecken",31719,"9.1198","52.383095",32575000000,"NI"
3,2,57,5405,13,"Helpsen",31691,"9.115865","52.311691",32575000000,"NI"
3,2,57,5405,14,"Hespe",31693,"9.108916","52.328099",32575000000,"NI"
3,2,57,5405,26,"Nienstädt",31688,"9.165807","52.292917",32575000000,"NI"
3,2,57,5405,34,"Seggebruch",31691,"9.095062","52.301545",32575000000,"NI"
3,2,57,5406,2,"Apelern",31552,"9.336445","52.289576",32575000000,"NI"
3,2,57,5406,17,"Hülsede",31867,"9.36141","52.25013",32575000000,"NI"
3,2,57,5406,18,"Lauenau, Flecken",31867,"9.368136","52.274093",32575000000,"NI"
3,2,57,5406,24,"Messenkamp",31867,"9.380084","52.260048",32575000000,"NI"
3,2,57,5406,29,"Pohle",31867,"9.341642","52.265412",32575000000,"NI"
3,2,57,5406,32,"Rodenberg, Stadt",31552,"9.352175","52.311819",32575000000,"NI"
3,2,57,5407,4,"Auhagen",31553,"9.294945","52.398326",32575000000,"NI"
3,2,57,5407,10,"Hagenburg, Flecken",31558,"9.323187","52.433351",32575000000,"NI"
3,2,57,5407,33,"Sachsenhagen, Stadt",31553,"9.264827","52.39579",32575000000,"NI"
3,2,57,5407,38,"Wölpinghausen",31556,"9.237707","52.41911",32575000000,"NI"
3,3,51,4,4,"Bergen, Stadt",29303,"9.962303","52.809523",33510000000,"NI"
3,3,51,6,6,"Celle, Stadt",29221,"10.08067","52.626307",33510000000,"NI"
3,3,51,10,10,"Faßberg",29328,"10.162006","52.895917",33510000000,"NI"
3,3,51,12,12,"Hambühren",29313,"9.983254","52.635569",33510000000,"NI"
3,3,51,23,23,"Wietze",29323,"9.840504","52.654604",33510000000,"NI"
3,3,51,24,24,"Winsen (Aller)",29308,"9.90864","52.679316",33510000000,"NI"
3,3,51,25,25,"Eschede",29348,"10.235106","52.733783",33510000000,"NI"
3,3,51,26,26,"Südheide",29320,"10.089991","52.83142",33510000000,"NI"
3,3,51,5402,5,"Bröckel",29356,"10.216108","52.518414",33515000000,"NI"
3,3,51,5402,7,"Eicklingen",29358,"10.180086","52.550535",33515000000,"NI"
3,3,51,5402,17,"Langlingen",29364,"10.289155","52.555379",33515000000,"NI"
3,3,51,5402,22,"Wienhausen, Klostergemeinde",29342,"10.186005","52.57957",33515000000,"NI"
3,3,51,5403,2,"Ahnsbeck",29353,"10.2848","52.611286",33515000000,"NI"
3,3,51,5403,3,"Beedenbostel",29355,"10.256786","52.64426",33515000000,"NI"
3,3,51,5403,8,"Eldingen",29351,"10.340327","52.686123",33515000000,"NI"
3,3,51,5403,15,"Hohne",29362,"10.371589","52.588534",33515000000,"NI"
3,3,51,5403,16,"Lachendorf",29331,"10.245238","52.62209",33515000000,"NI"
3,3,51,5404,1,"Adelheidsdorf",29352,"10.059931","52.565363",33515000000,"NI"
3,3,51,5404,18,"Nienhagen",29336,"10.104402","52.556183",33515000000,"NI"
3,3,51,5404,21,"Wathlingen",29339,"10.157425","52.539115",33515000000,"NI"
3,3,51,9501,501,"Lohheide, gemfr. Bezirk",29303,"9.930034","52.811551",33519000000,"NI"
3,3,52,11,11,"Cuxhaven, Stadt",27474,"8.69747","53.864463",33520000000,"NI"
3,3,52,32,32,"Loxstedt",27612,"8.64907","53.470254",33520000000,"NI"
3,3,52,50,50,"Schiffdorf",27619,"8.652806","53.531085",33520000000,"NI"
3,3,52,59,59,"Beverstedt",27616,"8.819169","53.434238",33520000000,"NI"
3,3,52,60,60,"Hagen im Bremischen",27628,"8.644053","53.355946",33520000000,"NI"
3,3,52,61,61,"Wurster Nordseeküste",27639,"8.5677","53.688724",33520000000,"NI"
3,3,52,62,62,"Geestland, Stadt",27607,"8.594252","53.608072",33520000000,"NI"
3,3,52,5404,2,"Armstorf",21769,"9.073937","53.597506",33525000000,"NI"
3,3,52,5404,24,"Hollnseth",21769,"9.103115","53.589311",33525000000,"NI"
3,3,52,5404,29,"Lamstedt",21769,"9.096351","53.636316",33525000000,"NI"
3,3,52,5404,36,"Mittelstenahe",21770,"9.037981","53.651268",33525000000,"NI"
3,3,52,5404,52,"Stinstedt",21772,"8.973002","53.660207",33525000000,"NI"
3,3,52,5407,20,"Hechthausen",21755,"9.237924","53.641149",33525000000,"NI"
3,3,52,5407,22,"Hemmoor, Stadt",21745,"9.153373","53.692362",33525000000,"NI"
3,3,52,5407,44,"Osten",21756,"9.188167","53.694162",33525000000,"NI"
3,3,52,5411,4,"Belum",21785,"8.994205","53.816223",33525000000,"NI"
3,3,52,5411,8,"Bülkau",21782,"8.979034","53.747225",33525000000,"NI"
3,3,52,5411,25,"Ihlienworth",21775,"8.916402","53.74069",33525000000,"NI"
3,3,52,5411,38,"Neuenkirchen",21763,"8.893851","53.777163",33525000000,"NI"
3,3,52,5411,39,"Neuhaus (Oste), Flecken",21785,"9.036629","53.802219",33525000000,"NI"
3,3,52,5411,41,"Nordleda",21765,"8.834004","53.763622",33525000000,"NI"
3,3,52,5411,42,"Oberndorf",21787,"9.145492","53.751967",33525000000,"NI"
3,3,52,5411,43,"Odisheim",21775,"8.940683","53.694134",33525000000,"NI"
3,3,52,5411,45,"Osterbruch",21762,"8.941582","53.778337",33525000000,"NI"
3,3,52,5411,46,"Otterndorf, Stadt",21762,"8.899714","53.807823",33525000000,"NI"
3,3,52,5411,51,"Steinau",21775,"8.886576","53.683196",33525000000,"NI"
3,3,52,5411,55,"Wanna",21776,"8.810678","53.741317",33525000000,"NI"
3,3,52,5411,56,"Wingst",21789,"9.092699","53.725276",33525000000,"NI"
3,3,52,5411,63,"Cadenberge",21781,"9.056553","53.771739",33525000000,"NI"
3,3,53,5,5,"Buchholz in der Nordheide, Stadt",21244,"9.881469","53.329257",33530000000,"NI"
3,3,53,26,26,"Neu Wulmstorf",21629,"9.79559","53.462891",33530000000,"NI"
3,3,53,29,29,"Rosengarten",21224,"9.895289","53.379364",33530000000,"NI"
3,3,53,31,31,"Seevetal",21218,"10.034869","53.377707",33530000000,"NI"
3,3,53,32,32,"Stelle",21435,"10.110327","53.379578",33530000000,"NI"
3,3,53,40,40,"Winsen (Luhe), Stadt",21423,"10.209159","53.362425",33530000000,"NI"
3,3,53,5401,7,"Drage",21423,"10.260961","53.409809",33535000000,"NI"
3,3,53,5401,23,"Marschacht",21436,"10.367666","53.417357",33535000000,"NI"
3,3,53,5401,33,"Tespe",21395,"10.413989","53.39609",33535000000,"NI"
3,3,53,5402,2,"Asendorf",21271,"9.979301","53.289989",33535000000,"NI"
3,3,53,5402,4,"Brackel",21438,"10.040623","53.296894",33535000000,"NI"
3,3,53,5402,9,"Egestorf",21272,"10.063283","53.194675",33535000000,"NI"
3,3,53,5402,16,"Hanstedt",21271,"10.014498","53.258027",33535000000,"NI"
3,3,53,5402,24,"Marxen",21439,"10.00924","53.311539",33535000000,"NI"
3,3,53,5402,36,"Undeloh",21274,"9.975782","53.197429",33535000000,"NI"
3,3,53,5403,1,"Appel",21279,"9.744968","53.390684",33535000000,"NI"
3,3,53,5403,8,"Drestedt",21279,"9.773823","53.327674",33535000000,"NI"
3,3,53,5403,14,"Halvesbostel",21646,"9.601215","53.359267",33535000000,"NI"
3,3,53,5403,19,"Hollenstedt",21279,"9.715365","53.36705",33535000000,"NI"
3,3,53,5403,25,"Moisburg",21647,"9.702446","53.40494",33535000000,"NI"
3,3,53,5403,28,"Regesbostel",21649,"9.645208","53.378518",33535000000,"NI"
3,3,53,5403,39,"Wenzendorf",21279,"9.772342","53.350055",33535000000,"NI"
3,3,53,5404,3,"Bendestorf",21227,"9.965791","53.339859",33535000000,"NI"
3,3,53,5404,17,"Harmstorf",21228,"9.987203","53.348173",33535000000,"NI"
3,3,53,5404,20,"Jesteburg",21266,"9.952787","53.306429",33535000000,"NI"
3,3,53,5405,10,"Eyendorf",21376,"10.153673","53.202349",33535000000,"NI"
3,3,53,5405,11,"Garlstorf",21376,"10.102673","53.236989",33535000000,"NI"
3,3,53,5405,12,"Garstedt",21441,"10.160485","53.285914",33535000000,"NI"
3,3,53,5405,13,"Gödenstorf",21376,"10.123465","53.228515",33535000000,"NI"
3,3,53,5405,30,"Salzhausen",21376,"10.169305","53.225825",33535000000,"NI"
3,3,53,5405,34,"Toppenstedt",21442,"10.10969","53.26341",33535000000,"NI"
3,3,53,5405,37,"Vierhöfen",21444,"10.221535","53.261045",33535000000,"NI"
3,3,53,5405,42,"Wulfsen",21445,"10.144412","53.300186",33535000000,"NI"
3,3,53,5406,6,"Dohren",21255,"9.70182","53.305306",33535000000,"NI"
3,3,53,5406,15,"Handeloh",21256,"9.833344","53.244817",33535000000,"NI"
3,3,53,5406,18,"Heidenau",21258,"9.652803","53.314334",33535000000,"NI"
3,3,53,5406,21,"Kakenstorf",21255,"9.766204","53.30721",33535000000,"NI"
3,3,53,5406,22,"Königsmoor",21255,"9.639963","53.232097",33535000000,"NI"
3,3,53,5406,27,"Otter",21259,"9.743028","53.240562",33535000000,"NI"
3,3,53,5406,35,"Tostedt",21255,"9.712322","53.28106",33535000000,"NI"
3,3,53,5406,38,"Welle",21261,"9.801616","53.240407",33535000000,"NI"
3,3,53,5406,41,"Wistedt",21255,"9.681416","53.270395",33535000000,"NI"
3,3,54,5403,5,"Gartow, Flecken",29471,"11.46141","53.025263",33545000000,"NI"
3,3,54,5403,7,"Gorleben",29475,"11.356745","53.048304",33545000000,"NI"
3,3,54,5403,10,"Höhbeck",29478,"11.403614","53.069938",33545000000,"NI"
3,3,54,5403,20,"Prezelle",29491,"11.401146","52.963312",33545000000,"NI"
3,3,54,5403,21,"Schnackenburg, Stadt",29493,"11.566732","53.037209",33545000000,"NI"
3,3,54,5406,3,"Damnatz",29472,"11.175827","53.136244",33545000000,"NI"
3,3,54,5406,4,"Dannenberg (Elbe), Stadt",29451,"11.090108","53.096496",33545000000,"NI"
3,3,54,5406,6,"Göhrde",29473,"10.957537","53.129893",33545000000,"NI"
3,3,54,5406,8,"Gusborn",29476,"11.195998","53.106259",33545000000,"NI"
3,3,54,5406,9,"Hitzacker (Elbe), Stadt",29456,"11.0472","53.151971",33545000000,"NI"
3,3,54,5406,11,"Jameln",29479,"11.075472","53.04021",33545000000,"NI"
3,3,54,5406,12,"Karwitz",29481,"11.015675","53.087565",33545000000,"NI"
3,3,54,5406,14,"Langendorf",29484,"11.253904","53.102229",33545000000,"NI"
3,3,54,5406,19,"Neu Darchau",29490,"10.884199","53.227889",33545000000,"NI"
3,3,54,5406,27,"Zernien",29499,"10.88551","53.067603",33545000000,"NI"
3,3,54,5407,1,"Bergen an der Dumme, Flecken",29468,"10.956207","52.890829",33545000000,"NI"
3,3,54,5407,2,"Clenze, Flecken",29459,"10.954387","52.936751",33545000000,"NI"
3,3,54,5407,13,"Küsten",29482,"11.06516","52.97687",33545000000,"NI"
3,3,54,5407,15,"Lemgow",29485,"11.321674","52.910082",33545000000,"NI"
3,3,54,5407,16,"Luckau (Wendland)",29487,"11.04936","52.927846",33545000000,"NI"
3,3,54,5407,17,"Lübbow",29488,"11.181483","52.909636",33545000000,"NI"
3,3,54,5407,18,"Lüchow (Wendland), Stadt",29439,"11.161706","52.967743",33545000000,"NI"
3,3,54,5407,22,"Schnega",29465,"10.892015","52.890334",33545000000,"NI"
3,3,54,5407,23,"Trebel",29494,"11.318234","52.995463",33545000000,"NI"
3,3,54,5407,24,"Waddeweitz",29496,"10.959612","52.995923",33545000000,"NI"
3,3,54,5407,25,"Woltersdorf",29497,"11.22332","52.953664",33545000000,"NI"
3,3,54,5407,26,"Wustrow (Wendland), Stadt",29462,"11.119401","52.924056",33545000000,"NI"
3,3,55,1,1,"Adendorf",21365,"10.443754","53.287818",33550000000,"NI"
3,3,55,9,9,"Bleckede, Stadt",21354,"10.732726","53.291349",33550000000,"NI"
3,3,55,22,22,"Lüneburg, Hansestadt",21335,"10.408793","53.249157",33550000000,"NI"
3,3,55,49,49,"Amt Neuhaus",19273,"10.928994","53.285751",33550000000,"NI"
3,3,55,5401,2,"Amelinghausen",21385,"10.212483","53.125153",33555000000,"NI"
3,3,55,5401,8,"Betzendorf",21386,"10.311162","53.137255",33555000000,"NI"
3,3,55,5401,27,"Oldendorf (Luhe)",21385,"10.213907","53.156905",33555000000,"NI"
3,3,55,5401,29,"Rehlingen",21385,"10.220029","53.106401",33555000000,"NI"
3,3,55,5401,34,"Soderstorf",21388,"10.146228","53.141222",33555000000,"NI"
3,3,55,5402,4,"Bardowick, Flecken",21357,"10.388067","53.292328",33555000000,"NI"
3,3,55,5402,7,"Barum",21357,"10.408796","53.351294",33555000000,"NI"
3,3,55,5402,17,"Handorf",21447,"10.344996","53.344975",33555000000,"NI"
3,3,55,5402,23,"Mechtersen",21358,"10.31886","53.280228",33555000000,"NI"
3,3,55,5402,28,"Radbruch",21449,"10.28376","53.310848",33555000000,"NI"
3,3,55,5402,39,"Vögelsen",21360,"10.35108","53.277899",33555000000,"NI"
3,3,55,5402,42,"Wittorf",21357,"10.380266","53.331506",33555000000,"NI"
3,3,55,5403,10,"Boitze",21368,"10.748691","53.148663",33555000000,"NI"
3,3,55,5403,12,"Dahlem",21368,"10.74816","53.203262",33555000000,"NI"
3,3,55,5403,13,"Dahlenburg, Flecken",21368,"10.736987","53.188381",33555000000,"NI"
3,3,55,5403,25,"Nahrendorf",21369,"10.814655","53.174123",33555000000,"NI"
3,3,55,5403,37,"Tosterglope",21371,"10.82076","53.208648",33555000000,"NI"
3,3,55,5404,20,"Kirchgellersen",21394,"10.293226","53.230268",33555000000,"NI"
3,3,55,5404,31,"Reppenstedt",21391,"10.354493","53.247865",33555000000,"NI"
3,3,55,5404,35,"Südergellersen",21394,"10.296816","53.20854",33555000000,"NI"
3,3,55,5404,41,"Westergellersen",21394,"10.24207","53.235672",33555000000,"NI"
3,3,55,5405,6,"Barnstedt",21406,"10.372485","53.135816",33555000000,"NI"
3,3,55,5405,14,"Deutsch Evern",21407,"10.438848","53.202644",33555000000,"NI"
3,3,55,5405,16,"Embsen",21409,"10.344803","53.175557",33555000000,"NI"
3,3,55,5405,24,"Melbeck",21406,"10.403227","53.178586",33555000000,"NI"
3,3,55,5406,5,"Barendorf",21397,"10.521495","53.228804",33555000000,"NI"
3,3,55,5406,26,"Neetze",21398,"10.624248","53.26555",33555000000,"NI"
3,3,55,5406,30,"Reinstorf",21400,"10.572521","53.234322",33555000000,"NI"
3,3,55,5406,36,"Thomasburg",21401,"10.657813","53.232111",33555000000,"NI"
3,3,55,5406,38,"Vastorf",21397,"10.545982","53.197671",33555000000,"NI"
3,3,55,5406,40,"Wendisch Evern",21403,"10.471354","53.215563",33555000000,"NI"
3,3,55,5407,3,"Artlenburg, Flecken",21380,"10.486159","53.37287",33555000000,"NI"
3,3,55,5407,11,"Brietlingen",21382,"10.447601","53.332246",33555000000,"NI"
3,3,55,5407,15,"Echem",21379,"10.530693","53.338257",33555000000,"NI"
